"ID","trait_name","trait_value","trait_unit","consumer","habitat","location","stage","temp","lnB","tran_kT","tran_kTT"
520,"respiration rate",1.9420649,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",293.59824,0.663751788466236,-39.5588265730213,1.45972139909343
520,"respiration rate",1.9030498,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",293.575514,0.643457757178121,-39.5618888648332,1.45665910728153
520,"respiration rate",1.8718907,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",293.896784,0.626948989598691,-39.5186422261235,1.49990574599127
520,"respiration rate",1.8212044,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",294.080544,0.599498040465029,-39.4939484956349,1.52459947647986
520,"respiration rate",1.7977581,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",293.828377,0.586540388622356,-39.5278426709082,1.49070530120659
520,"respiration rate",1.8015984,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",293.438448,0.588674270863373,-39.5803683445882,1.43817962752655
520,"respiration rate",1.7509228,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",293.691014,0.560142963239815,-39.5463303426243,1.47221762949048
520,"respiration rate",1.7118826,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",293.507738,0.537593700601838,-39.5710243874535,1.44752358466132
520,"respiration rate",1.649475,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",293.576884,0.500457055463733,-39.561704246116,1.45684372599879
520,"respiration rate",1.6221955,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",293.760516,0.483780478639657,-39.536973914848,1.48157405726675
520,"respiration rate",1.6105422,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",294.08168,0.476570892488356,-39.493795935552,1.5247520365628
520,"respiration rate",1.6534333,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",293.943835,0.502853913950547,-39.5123165563391,1.50623141577571
520,"respiration rate",1.68072,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",293.806073,0.519222273033235,-39.5308433883336,1.48770458378122
520,"respiration rate",1.7314743,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",294.058092,0.548973242128183,-39.4969639478729,1.52158402424186
520,"respiration rate",1.669081,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",294.21898,0.512273175557179,-39.4753657915077,1.54318218060705
520,"respiration rate",1.6769369,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",294.562973,0.516968855418798,-39.4292661430474,1.58928182906734
520,"respiration rate",1.7042772,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",294.769247,0.533141091233147,-39.4016742808462,1.61687369126858
520,"respiration rate",1.7550064,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",294.860718,0.562472503634827,-39.3894511859131,1.62909678620164
520,"respiration rate",1.7744693,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",294.585383,0.573501392306686,-39.4262666396598,1.592281332455
520,"respiration rate",1.8018883,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",295.296244,0.588835170583427,-39.331356542091,1.68719143002379
520,"respiration rate",1.8135452,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",294.998017,0.595283603609981,-39.3711184109563,1.64742956115848
520,"respiration rate",1.7901132,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",294.837592,0.582278858076549,-39.3925407527555,1.62600721935928
520,"respiration rate",1.8291141,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",294.768574,0.603831751279232,-39.4017642406626,1.61678373145221
520,"respiration rate",1.8525674,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",295.066613,0.616572460792107,-39.3619655582799,1.6565824138349
520,"respiration rate",1.8603089,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",294.676663,0.620742549204956,-39.4140538312812,1.60449414083362
520,"respiration rate",1.9071192,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",294.653475,0.645593831219627,-39.4171555529908,1.60139241912393
520,"respiration rate",1.895473,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",295.02051,0.639468411610075,-39.3681166719707,1.65043130014408
520,"respiration rate",1.954001,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",295.089001,0.669879065391187,-39.3589792196433,1.65956875247149
520,"respiration rate",1.938332,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",294.676243,0.661827809426099,-39.414110007858,1.60443796425677
520,"respiration rate",1.9773793,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",294.90539,0.681772382134406,-39.383484507707,1.63506346440775
520,"respiration rate",1.9227595,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",294.882748,0.653761393782763,-39.3865084921967,1.63203947991808
520,"respiration rate",2.020231,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",294.51525,0.703211861310558,-39.435655227715,1.58289274439975
520,"respiration rate",2.0280943,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",294.905116,0.707096583661698,-39.3835210993908,1.63502687272396
520,"respiration rate",2.0046659,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",294.767628,0.695477413457183,-39.4018906930455,1.61665727906928
520,"respiration rate",2.0671666,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",295.294814,0.726178877354875,-39.3315470088286,1.68700096328617
520,"respiration rate",2.113984,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",295.317498,0.748574318829054,-39.3285258644047,1.69002210771003
520,"respiration rate",2.149105,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",295.386115,0.765051476401619,-39.3193900068874,1.69915796522736
520,"respiration rate",2.2037034,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",295.271141,0.79013930873212,-39.3347003671595,1.6838476049553
520,"respiration rate",2.2037427,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",295.523434,0.790157142189005,-39.3011197152788,1.71742825683596
520,"respiration rate",2.2583408,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",295.408461,0.814630384365252,-39.3164157146613,1.70213225745351
520,"respiration rate",2.3285582,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",295.385147,0.845249277759671,-39.3195188595732,1.69902911254159
520,"respiration rate",2.3481104,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",295.683207,0.853610919599856,-39.2798832782692,1.73866469384562
520,"respiration rate",2.3442879,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",296.187813,0.85198168840457,-39.2129633581659,1.80558461394887
520,"respiration rate",2.2974634,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",296.11926,0.831805644761729,-39.2220413434246,1.79650662869018
520,"respiration rate",2.3793375,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",295.797717,0.866822087589135,-39.2646771452408,1.75387082687401
520,"respiration rate",2.4261727,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",295.935078,0.886314995127498,-39.2464520826568,1.77209588945799
520,"respiration rate",2.4222322,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",295.682806,0.884689511716395,-39.2799365489798,1.738611423135
520,"respiration rate",2.4651842,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",295.934868,0.902266530869121,-39.2464799325516,1.77206803956321
520,"respiration rate",2.4846578,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",295.72834,0.910134943828793,-39.2738885231774,1.7446594489374
520,"respiration rate",2.5119588,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",295.682322,0.921062847197564,-39.28000084599,1.73854712612474
520,"respiration rate",2.5743916,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",295.77373,0.94561323435445,-39.2678614774351,1.75068649467966
520,"respiration rate",2.1921644,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",296.326249,0.78488936627341,-39.1946440705099,1.82390390160485
520,"respiration rate",2.1297212,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",296.166035,0.755991079135447,-39.2158468080389,1.80270116407584
520,"respiration rate",2.0946286,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",296.280903,0.739376258422003,-39.200642838274,1.8179051338408
520,"respiration rate",2.0166163,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",296.350132,0.701421007856143,-39.1914853552496,1.82706261686513
520,"respiration rate",2.0127544,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",296.602446,0.699504132259407,-39.1581459119332,1.86040206018154
520,"respiration rate",1.9581348,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",296.579806,0.671992387499539,-39.1611351256474,1.85741284646735
520,"respiration rate",1.91524,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",296.694716,0.649842941150673,-39.1459679999973,1.87257997211744
520,"respiration rate",1.8332192,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",296.075892,0.606073547086966,-39.2277864295155,1.79076154259927
520,"respiration rate",1.7747055,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",296.099142,0.573634493668923,-39.2247062245938,1.79384174752093
520,"respiration rate",1.7005514,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",295.893122,0.530952551412303,-39.2520170114137,1.76653096070111
521,"respiration rate",27.24508,"microl o2 g(FW)^-1 h^-1","Betula pubescens","terrestrial","Agricultural University of Norway, Department of Biology and Nature Conservation, Norway","twigs",273.200466083,3.30487295434934,-42.5123793704502,-1.49383139833539
521,"respiration rate",61.87334,"microl o2 g(FW)^-1 h^-1","Betula pubescens","terrestrial","Agricultural University of Norway, Department of Biology and Nature Conservation, Norway","twigs",279.167987,4.12508939224614,-41.6036307855897,-0.585082813474898
521,"respiration rate",90.42014,"microl o2 g(FW)^-1 h^-1","Betula pubescens","terrestrial","Agricultural University of Norway, Department of Biology and Nature Conservation, Norway","twigs",282.134839,4.50446703019528,-41.1661385012586,-0.147590529143827
521,"respiration rate",129.55078,"microl o2 g(FW)^-1 h^-1","Betula pubescens","terrestrial","Agricultural University of Norway, Department of Biology and Nature Conservation, Norway","twigs",285.130817,4.86407292783137,-40.7335902183604,0.284957753754419
521,"respiration rate",185.85892,"microl o2 g(FW)^-1 h^-1","Betula pubescens","terrestrial","Agricultural University of Norway, Department of Biology and Nature Conservation, Norway","twigs",288.093729,5.22498789128696,-40.3146639068436,0.703884065271126
521,"respiration rate",219.70168,"microl o2 g(FW)^-1 h^-1","Betula pubescens","terrestrial","Agricultural University of Norway, Department of Biology and Nature Conservation, Norway","twigs",291.090458,5.39227062615241,-39.8996309879189,1.1189169841959
521,"respiration rate",268.0861,"microl o2 g(FW)^-1 h^-1","Betula pubescens","terrestrial","Agricultural University of Norway, Department of Biology and Nature Conservation, Norway","twigs",294.085123,5.59130819757185,-39.4933335621479,1.52521440996686
521,"respiration rate",334.98615,"microl o2 g(FW)^-1 h^-1","Betula pubescens","terrestrial","Agricultural University of Norway, Department of Biology and Nature Conservation, Norway","twigs",297.107788,5.81408918768683,-39.0915429598375,1.92700501227726
521,"respiration rate",416.41977,"microl o2 g(FW)^-1 h^-1","Betula pubescens","terrestrial","Agricultural University of Norway, Department of Biology and Nature Conservation, Norway","twigs",300.097763,6.03169381399992,-38.7020607624599,2.31648720965485
521,"respiration rate",499.19153,"microl o2 g(FW)^-1 h^-1","Betula pubescens","terrestrial","Agricultural University of Norway, Department of Biology and Nature Conservation, Norway","twigs",303.148804,6.21298984976384,-38.312543889516,2.70600408259873
522,"respiration rate",32.50056,"microl o2 g(FW)^-1 h^-1","Betula pubescens","terrestrial","Agricultural University of Norway, Department of Biology and Nature Conservation, Norway","twigs",273.077208774,3.48125731995647,-42.5315679417114,-1.51301996959666
522,"respiration rate",108.12601,"microl o2 g(FW)^-1 h^-1","Betula pubescens","terrestrial","Agricultural University of Norway, Department of Biology and Nature Conservation, Norway","twigs",279.100167,4.68329730624888,-41.613740268039,-0.595192295924178
522,"respiration rate",241.90993,"microl o2 g(FW)^-1 h^-1","Betula pubescens","terrestrial","Agricultural University of Norway, Department of Biology and Nature Conservation, Norway","twigs",285.084244,5.48856546679412,-40.7402446916859,0.278303280428837
522,"respiration rate",474.84952,"microl o2 g(FW)^-1 h^-1","Betula pubescens","terrestrial","Agricultural University of Norway, Department of Biology and Nature Conservation, Norway","twigs",291.084877,6.16299795384292,-39.9003959876084,1.11815198450633
522,"respiration rate",923.2698,"microl o2 g(FW)^-1 h^-1","Betula pubescens","terrestrial","Agricultural University of Norway, Department of Biology and Nature Conservation, Norway","twigs",297.05493,6.82792149948159,-39.0984989150131,1.92004905710166
522,"respiration rate",1289.7362,"microl o2 g(FW)^-1 h^-1","Betula pubescens","terrestrial","Agricultural University of Norway, Department of Biology and Nature Conservation, Norway","twigs",303.067242,7.1621929803195,-38.3228546300768,2.695693342038
523,"respiration rate",0.24793948,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,275.122761,-1.39457059485594,-42.2153434928065,-1.19679552069169
523,"respiration rate",0.300206,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,275.2191886,-1.20328637330696,-42.2005526481822,-1.18200467606746
523,"respiration rate",0.3329066,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,275.1232062,-1.09989330882418,-42.2152751806085,-1.19672720849373
523,"respiration rate",0.2871411,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,275.1870688,-1.24778154640604,-42.2054782913706,-1.18693031925579
523,"respiration rate",0.31328484,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,275.187206,-1.16064247032113,-42.2054572489983,-1.18690927688355
523,"respiration rate",0.5605679,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,280.15645,-0.578804901969357,-41.4568426259838,-0.438294653869022
523,"respiration rate",0.6063195,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,280.15669,-0.500348204125754,-41.4568071114215,-0.438259139306687
523,"respiration rate",0.66514283,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,280.156998,-0.407753479433738,-41.4567615344889,-0.438213562374173
