"ID","trait_name","trait_value","trait_unit","consumer","habitat","location","stage","temp"
528,"respiration rate",0.001806307,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,21.088903
528,"respiration rate",0.021924132,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,21.239542
528,"respiration rate",0.052157745,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,21.268024
528,"respiration rate",0.006713886,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,21.54972
528,"respiration rate",0.004771077,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,22.461847
528,"respiration rate",0.06710528,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,21.869986
528,"respiration rate",0.090117455,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,23.638062
528,"respiration rate",0.020838073,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,25.010353
528,"respiration rate",0.15455697,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,21.569862
528,"respiration rate",0.14629732,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,21.080803
528,"respiration rate",0.16153736,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,20.667185
528,"respiration rate",0.16834442,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,20.366333
528,"respiration rate",0.14821847,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,20.243904
528,"respiration rate",0.20701914,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,20.25384
528,"respiration rate",0.24397856,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,20.263577
528,"respiration rate",0.21046059,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,19.971764
528,"respiration rate",0.32649288,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,19.606071
528,"respiration rate",0.30639672,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,19.380205
528,"respiration rate",0.40390462,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,19.164804
528,"respiration rate",0.40392086,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,19.108383
528,"respiration rate",0.5536959,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,18.254011
528,"respiration rate",0.5789245,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,18.160204
528,"respiration rate",0.60589,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.868937
528,"respiration rate",0.6093422,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.549248
528,"respiration rate",0.5640067,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.454803
528,"respiration rate",0.58590215,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.26693
528,"respiration rate",0.6162116,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.032114
528,"respiration rate",0.6547644,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.34278
528,"respiration rate",0.6665847,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.136007
528,"respiration rate",0.7001731,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.183329
528,"respiration rate",0.69340396,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.352531
528,"respiration rate",0.7101724,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.465525
528,"respiration rate",0.73373437,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.324684
528,"respiration rate",0.72709525,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.042519
528,"respiration rate",0.7573262,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.080406
528,"respiration rate",0.7740838,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.231012
528,"respiration rate",0.760597,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.39075
528,"respiration rate",0.7857876,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.428593
528,"respiration rate",0.8160185,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.46648
528,"respiration rate",0.8445476,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.57958
528,"respiration rate",0.83274907,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.711123
528,"respiration rate",0.7958059,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.644966
528,"respiration rate",0.742013,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.74792
528,"respiration rate",0.7840317,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.691877
528,"respiration rate",0.8293238,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.936777
528,"respiration rate",0.8259176,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,18.096607
528,"respiration rate",0.8426888,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,18.200197
528,"respiration rate",0.87626636,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,18.285131
528,"respiration rate",0.8645815,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,18.021729
528,"respiration rate",0.90997934,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.89989
528,"respiration rate",0.9249946,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,18.266766
528,"respiration rate",0.98884094,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,18.257938
528,"respiration rate",0.9971764,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,18.483698
528,"respiration rate",0.97536224,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,18.389465
528,"respiration rate",0.945107,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,18.43621
528,"respiration rate",0.9685877,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,18.577475
528,"respiration rate",0.9819418,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,18.87851
528,"respiration rate",0.9315714,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,18.765213
528,"respiration rate",0.9584665,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,18.718437
528,"respiration rate",0.926504,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,18.859201
528,"respiration rate",0.9249052,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,18.577082
528,"respiration rate",0.8979911,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,18.68968
528,"respiration rate",0.8358682,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,18.548067
528,"respiration rate",0.9079092,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,19.253983
528,"respiration rate",0.73656374,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,19.167805
528,"respiration rate",0.73662335,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,18.960928
528,"respiration rate",0.6543284,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,18.856747
528,"respiration rate",0.704845,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,18.462254
528,"respiration rate",0.7418045,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,18.47199
528,"respiration rate",1.0724097,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,19.772663
528,"respiration rate",1.0204675,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,19.283209
528,"respiration rate",1.0322689,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,19.142263
528,"respiration rate",1.055839,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,18.973211
528,"respiration rate",1.0845116,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,18.587925
528,"respiration rate",1.1115448,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,18.06157
528,"respiration rate",1.2341026,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,18.372993
528,"respiration rate",1.4121603,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,18.487442
528,"respiration rate",1.7887999,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.45645
528,"respiration rate",1.6220071,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,19.062952
528,"respiration rate",1.6522164,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,19.176067
528,"respiration rate",1.8688378,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,19.563566
528,"respiration rate",1.3680471,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,19.982208
529,"respiration rate",0.015985299,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,-6.267254857
529,"respiration rate",0.005729309,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,-5.776988343
529,"respiration rate",0.076800756,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,-5.8024064
529,"respiration rate",0.034437712,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,-5.510165029
529,"respiration rate",0.022544257,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,-5.2779712
529,"respiration rate",0.013994869,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,-4.856512914
529,"respiration rate",0.02914688,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,-4.495139657
529,"respiration rate",0.06639739,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,-4.6153664
529,"respiration rate",0.06461983,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,-4.211074743
529,"respiration rate",0.04932409,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,-3.892878903
529,"respiration rate",0.035727672,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,-3.609082514
529,"respiration rate",0.050868765,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,-3.196096366
529,"respiration rate",0.111962594,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,-4.047375543
529,"respiration rate",0.13732693,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,-3.969817234
529,"respiration rate",0.11693321,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,-3.548423589
529,"respiration rate",0.15758601,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,-3.754653257
529,"respiration rate",0.22529702,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,-3.891917166
529,"respiration rate",0.26246384,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,-3.616445257
529,"respiration rate",0.22684534,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,-3.212338651
529,"respiration rate",0.18628713,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,-3.4534208
529,"respiration rate",0.15074141,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,-3.393399771
529,"respiration rate",0.1540691,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,-3.126715063
529,"respiration rate",0.15739498,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,-2.851428206
529,"respiration rate",0.11171515,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,-2.87748416
529,"respiration rate",0.07450103,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,-2.929300389
529,"respiration rate",0.040610958,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,-2.697227886
529,"respiration rate",0.01184979,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,-2.714589257
529,"respiration rate",0.13027672,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,-2.636522606
529,"respiration rate",0.15734221,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,-2.601966171
529,"respiration rate",0.18099631,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,-2.438395886
529,"respiration rate",0.23347707,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,-2.567141486
529,"respiration rate",0.29784217,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,-2.885069074
529,"respiration rate",0.323252,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,-3.022564297
529,"respiration rate",0.22326656,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,-2.291928137
529,"respiration rate",0.20631516,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,-2.145784229
529,"respiration rate",0.20628604,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,-2.008149943
